D1,DS1,DSF,DpA,DpB,T1,T2,T3,T4,deltaT,P,M01,M02,VA,VB,D2A,D2B,Ds,TS1,SF,D3A,D3B,DS2A,DS2B,POA,POB,TsA,TsB,SFA,SFB,DgA,YseA,YsynA,YuntA,CaoA,DgB,YseB,YsynB,YuntB,CaoB,Ym,CaO,R
197.0,1650.0,90.0,234.0,290.0,80.0,82.89,81.78,81.69,0.244,322.47,77.93,65.48,424.0,516.0,390.0,370.0,1485.0,33.66,28.42,135.43,69.93,1236.0,1217.0,25.3,25.08,1.17,1.09,22.57,22.05,131.0,0.17,0.62,0.21,32.65,130.0,0.15,0.63,0.21,32.53,0.995,32.59,94.81
162.0,1662.0,80.0,200.0,284.0,76.0,82.5,81.78,81.33,0.514,319.3,78.51,65.29,595.0,562.0,284.0,407.0,1468.0,31.13,29.76,118.01,63.27,1236.0,1237.0,25.19,25.16,1.22,1.13,21.52,21.07,132.0,0.1,0.6599999999999999,0.2,32.53,136.0,0.09,0.645,0.19,32.72,0.945,32.63,95.08
127.5,1665.0,60.0,135.5,349.0,77.0,82.1,81.78,80.66,1.121,325.03,84.07,90.52,656.875,428.0,244.5,446.0,1469.0,30.98,30.7,86.1,93.07,,1243.0,25.19,25.16,1.22,1.13,21.52,21.07,120.0,0.11,0.64,0.21,32.7,142.0,,,,,,,
127.5,1666.0,54.0,236.0,297.0,78.0,82.59,81.78,81.03,0.746,325.24,83.57,84.94,485.0,664.0,496.5,307.0,1469.0,30.03,24.78,139.35,108.62,1241.0,1244.0,25.19,25.16,1.22,1.13,21.52,21.07,135.0,0.1,0.58,0.19,32.63,143.0,0.12,0.59,0.2,32.265,0.89,32.43,95.33
127.5,1676.0,62.0,195.0,278.0,76.0,82.67,81.78,81.71,0.471,320.23,86.65,65.56,557.0,545.0,290.0,420.0,1490.0,31.31,37.14875000000001,91.39,90.22,1255.0,1265.0,26.37,26.305,1.2,1.38,23.03,24.01,132.0,0.23500000000000001,0.57,0.21,32.72,113.0,0.23500000000000001,0.58,0.2,32.64,1.0274999999999999,32.68,94.66499999999998
203.0,1678.0,91.0,215.0,318.0,78.0,82.54,81.78,80.97,0.808,317.28,83.74,82.62,446.0,542.0,427.0,421.0,1474.0,29.97,36.33,115.97,88.48,1257.0,1261.0,26.37,26.305,1.2,1.38,23.03,24.01,137.0,0.15,0.58,0.2,32.6,138.0,0.13,0.57,0.19,32.61,0.91,32.61,95.26
226.0,1656.0,110.0,202.0,302.0,78.0,82.77,82.56,81.14,1.422,311.93,83.1,78.74,386.0,491.0,393.0,430.0,1487.0,31.47,30.64,102.86,83.05,1254.0,1253.0,26.37,26.305,1.2,1.38,23.03,24.01,143.0,0.23500000000000001,0.61,0.19,32.43,143.0,0.23500000000000001,0.6,0.22,32.41,1.0274999999999999,32.42,94.66499999999998
229.0,1663.0,110.0,234.0,340.0,78.0,82.23,82.03,80.82,1.222,311.86,85.27,94.44,370.0,478.0,428.0,443.0,1480.0,32.24,29.22,116.11,87.11,1248.0,1247.0,25.2,25.29,1.4450000000000003,1.4550000000000003,22.05,23.03,136.0,0.23500000000000001,0.6,0.2,32.57,136.0,0.23500000000000001,0.59,0.21,32.63,1.0274999999999999,32.6,94.66499999999998
227.0,1651.0,111.0,262.0,347.0,81.0,82.78,82.57,81.13,1.44,311.94,86.0,87.73,416.0,518.0,468.0,451.0,1481.0,31.38,31.84,123.29,89.47,1246.0,1247.0,25.2,25.29,1.4450000000000003,1.4550000000000003,22.05,23.03,157.0,0.23,0.61,0.2,32.42,154.5,0.18,0.6,0.19,32.74,1.005,32.58,94.76
218.0,1646.0,98.0,239.0,314.0,80.0,82.21,82.01,80.55,1.46,315.44,81.42,75.97,303.0,490.0,420.0,405.0,1474.0,30.79,28.17,122.8,79.53,1247.0,1247.0,25.2,25.29,1.4450000000000003,1.4550000000000003,22.05,23.03,143.0,0.23500000000000001,0.59,0.21,32.51,145.0,0.23500000000000001,0.6,0.2,32.53,1.0274999999999999,32.52,94.66499999999998
218.0,1566.0,53.0,135.5,127.0,76.0,81.17999999999999,80.56,80.86,2.079,344.2125,85.87,93.57,656.875,700.5,244.5,275.5,1465.0,32.65,27.28,45.04125,52.82,1235.0,1234.0,24.29,24.0,0.95,0.87,25.48,24.5,123.0,,,,,126.0,,,,,,,
144.0,1569.0,53.0,197.0,161.0,76.0,81.17999999999999,80.56,79.58500000000001,1.586,344.2125,82.83,99.52,482.0,700.5,345.0,275.5,1465.0,33.08,28.26,122.75,90.58,1221.0,,24.29,24.0,0.95,0.87,25.48,24.5,123.0,,,,,121.0,,,,,,,
208.0,1626.0,96.0,220.0,294.0,81.0,82.26,82.05,80.8,1.252,318.41,77.12,54.51,370.0,465.0,400.0,383.0,1457.0,30.83,29.41,124.92,79.5,1236.0,1232.0,24.29,24.0,0.95,0.87,25.48,24.5,137.0,0.11,0.59,0.22,32.26,136.0,0.12,0.6,0.2,32.31,0.92,32.33,95.16
183.0,1633.0,84.0,193.0,262.0,75.0,82.37,82.17,80.77,1.395,328.68,77.38,57.1,450.0,531.0,356.0,341.0,1465.0,32.66,26.95,112.1,50.73,1218.5,1227.0,23.46,23.62,0.87,0.9,24.99,25.97,113.0,0.11,0.62,0.19,32.51,111.0,0.1,0.64,0.2,32.52,0.93,32.52,95.14
223.0,1611.0,97.0,214.0,303.0,81.0,82.19,81.97,80.7,1.272,321.0,75.66,63.06,365.0,438.0,384.0,376.0,1474.0,32.49,29.42,117.67,67.11,1230.0,1230.0,23.46,23.62,0.87,0.9,24.99,25.97,126.0,0.15,0.61,0.21,32.37,125.0,0.13,0.63,0.21,32.265,0.97,32.33,94.89
180.0,1630.0,82.0,230.0,253.0,77.0,82.03,81.82,80.33,1.497,322.98,77.38,48.28,439.0,620.0,372.0,308.0,1464.0,32.15,31.36,108.43,88.49,1226.0,1227.0,23.46,23.62,0.87,0.9,24.99,25.97,132.0,,,,,132.0,,,,,,,
194.0,1610.0,81.0,205.0,247.0,76.0,82.25,82.03,80.27,1.766,323.79,80.08,55.21,494.0,647.0,358.0,291.0,1471.0,32.61,28.54,105.68,94.09,1226.0,1220.0,25.77,,1.4,,19.354999999999997,,134.0,0.11,0.6,0.2,32.41,135.0,0.08,0.6,0.21,32.265,0.9,32.33,95.27
217.0,1615.0,102.0,200.0,275.0,77.0,82.92,82.71,80.76,1.944,318.71,79.04,70.74,419.0,473.0,357.0,389.0,1479.0,32.74,24.11874999999999,112.92,82.17,1228.0,1227.0,25.77,,1.4,,19.354999999999997,,130.0,0.08,0.59,0.21,32.55,131.0,0.09,0.58,0.21,32.54,0.88,32.55,95.4
208.0,1610.0,91.0,203.0,284.0,75.0,82.23,82.01,80.61,1.403,324.3,78.71,64.12,430.0,532.0,362.0,361.0,1477.0,32.98,33.93,117.76,80.34,1227.0,1229.0,25.77,,1.4,,19.354999999999997,,133.0,0.11,0.56,0.22,32.24,132.0,0.1,0.59,0.2,32.65,0.89,32.45,95.34
196.0,1620.0,91.0,181.0,283.0,77.0,82.42,82.21,80.54,1.666,322.56,77.51,50.03,565.0,605.0,323.0,372.0,1492.0,35.43,24.46,98.27,59.88,1221.0,1225.0,,,,,,,115.0,0.12,0.57,0.2,32.31,116.0,0.14,0.58,0.2,32.265,0.905,32.33,95.23
213.0,1609.0,90.0,203.0,284.0,78.0,82.3,82.09,80.61,1.479,321.03,79.87,57.44,416.0,454.0,347.0,386.0,1467.0,32.59,34.24,111.92,85.82,1218.5,1218.0,,,,,,,119.0,0.1,0.58,0.19,32.8,119.0,0.11,0.59,0.2,32.3,0.885,32.55,95.38
205.0,1595.0,90.0,203.0,286.0,77.0,81.84,81.63,80.12,1.506,324.1,75.63,60.49,493.0,540.0,346.0,386.0,1487.0,34.24,26.95,118.05,77.2,1233.0,1234.0,,,,,,,122.0,0.13,0.6,0.2,32.54,115.0,0.13,0.61,0.21,32.62,0.94,32.58,95.1
209.0,1603.0,94.0,207.0,272.0,77.0,82.08,81.86,80.31,1.542,324.29,76.2,49.35,354.0,412.0,380.0,373.0,1461.0,31.83,29.4,119.64,81.96,1229.0,1217.0,,,,,,,117.0,0.12,0.61,0.2,32.24,116.0,0.12,0.6,0.22,32.78500000000001,0.935,32.51,95.11
230.0,1612.0,101.0,198.0,264.0,79.0,82.29,82.06,80.42,1.641,322.12,76.63,45.55,469.0,500.0,361.0,353.0,1471.0,32.51,27.74,109.99,78.2,1232.0,1235.0,,,,,,,118.0,0.11,0.6,0.21,32.51,121.0,0.11,0.61,0.19,32.58,0.915,32.55,95.22
223.0,1618.0,101.0,203.0,282.0,79.0,82.42,82.18,80.61,1.571,319.42,76.8,60.13,458.0,517.0,367.0,361.0,1479.0,32.8,28.05,112.14,53.72,1233.0,1235.0,,,,,,,122.0,0.14,0.57,0.21,32.800000000000004,125.0,0.12,0.59,0.21,32.36,0.92,32.67,95.21
199.0,1631.0,85.0,192.0,238.0,78.0,82.45,81.84,80.74,1.254,321.66,79.1,60.05,465.0,543.0,379.0,361.0,1505.0,35.62,31.91,114.61,78.62,1238.0,1237.0,23.06125000000001,23.065000000000005,0.79,0.82,19.354999999999997,23.03,133.0,0.08,0.58,0.2,32.39,109.0,0.1,0.61,0.2,32.42,0.885,32.41,95.36
188.0,1638.0,89.0,217.0,277.0,79.0,82.34,82.13,80.71,1.419,322.03,78.39,68.42,435.0,580.0,371.0,331.0,1505.0,35.09,29.58,107.32,86.94,1248.0,1245.0,23.06125000000001,23.065000000000005,0.79,0.82,19.354999999999997,23.03,137.0,0.09,0.6,0.2,32.47,139.0,0.08,0.59,0.21,32.265,0.885,32.34,95.35
189.0,1644.0,87.0,217.0,200.0,79.0,82.34,82.11,80.65,1.462,322.18,83.35,83.07,466.0,642.0,374.0,373.0,1486.0,33.39,30.47,116.4,97.21,1239.0,1236.0,23.06125000000001,23.065000000000005,0.79,0.82,19.354999999999997,23.03,134.0,0.05,0.63,0.21,32.69,118.0,0.03499999999999999,0.5249999999999999,0.16000000000000003,32.265,0.8075000000000001,32.33,95.37
167.0,1566.0,75.0,219.0,288.0,78.0,81.17999999999999,80.56,79.7,1.385,329.28,79.93,90.32,541.0,508.0,334.0,415.0,1485.0,35.3,29.58,115.26,89.34,1223.0,1220.0,23.06125000000001,23.065000000000005,0.85,1.08,22.05,30.38,134.0,0.1,0.64,0.21,32.68,133.0,0.14,0.62,0.22,32.58,0.965,32.63,94.97
152.0,1638.0,70.0,246.0,339.0,81.0,81.54,81.3,80.26,1.039,327.41,87.98,99.95,631.0,457.0,282.0,479.0,1458.0,32.86,28.3,103.86,91.27,1223.0,1221.0,23.06125000000001,23.065000000000005,0.85,1.08,22.05,30.38,128.0,,,,,125.0,0.11,0.64,0.2,32.67,,,
145.0,1649.0,69.0,194.0,331.0,75.0,81.56,81.23,80.14,1.091,322.3,79.17,88.03,509.0,367.0,300.0,451.0,1443.0,29.99,25.23,121.24,88.58,1223.0,1219.0,23.06125000000001,23.065000000000005,0.85,1.08,22.05,30.38,126.0,0.22,0.6599999999999999,0.2,32.52,116.0,0.14,0.645,0.2,32.45,1.0274999999999999,32.49,94.66499999999998
127.5,1664.0,59.0,166.0,224.0,76.0,81.69,81.45,80.06,1.391,330.43,81.36,76.4,626.0,574.0,365.0,487.5,1469.0,33.32,31.97,107.44,95.46,1218.5,1219.0,23.06125000000001,23.065000000000005,0.82,0.73,19.354999999999997,19.354999999999997,128.0,,,,,108.0,0.11,0.645,0.2,32.53,,,
244.0,1622.0,106.0,234.0,306.0,82.0,82.06,81.82,80.27,1.552,320.49,79.04,55.73,426.0,479.0,417.0,419.0,1497.0,35.58,30.99,122.88,76.73,1226.0,1231.0,23.06125000000001,23.065000000000005,0.82,0.73,19.354999999999997,19.354999999999997,136.0,0.11,0.64,0.19,32.5,135.0,0.1,0.645,0.2,32.72,0.945,32.61,95.07
206.0,1604.0,90.0,231.0,321.0,78.0,81.46,81.26,79.98,1.284,325.09,77.98,90.49,305.0,360.0,403.0,427.0,1451.0,31.8,33.14,127.29,83.19,1228.0,1227.0,23.06125000000001,23.065000000000005,0.82,0.73,19.354999999999997,19.354999999999997,123.0,0.23,0.6599999999999999,0.2,32.39,123.0,0.12,0.64,0.21,32.265,1.0274999999999999,32.33,94.66499999999998
226.0,1609.0,100.0,206.0,297.0,82.0,82.03,81.82,80.48,1.338,325.37,78.53,89.06,402.0,410.0,390.0,395.0,1462.0,32.71,32.19,127.57,84.56,1222.0,1221.0,25.21,,0.83,,19.354999999999997,,131.0,0.17,0.64,0.21,32.53,130.0,0.16,0.63,0.2,32.51,1.005,32.52,94.75
238.0,1617.0,107.0,202.0,311.0,80.0,82.34,82.01,80.27,1.739,323.86,76.85,57.19,423.0,436.0,407.0,409.0,1482.0,34.83,33.34,125.89,71.74,1227.0,1231.0,25.21,,0.83,,19.354999999999997,,133.0,0.18,0.63,0.2,32.62,132.0,0.17,0.62,0.21,32.41,1.005,32.52,94.75
251.0,1621.0,113.0,244.0,309.0,79.0,82.28,82.17,80.24,1.924,325.12,77.34,70.35,292.0,339.0,431.0,401.0,1495.0,35.87,30.32,125.42,86.18,1233.0,1234.0,25.21,,0.83,,19.354999999999997,,137.0,0.08,0.61,0.21,32.57,133.0,0.1,0.6,0.22,32.59,0.91,32.58,95.25
223.0,1607.0,103.0,266.0,295.0,79.0,82.3,82.17,80.28,1.891,325.32,77.83,94.41,353.0,395.0,434.0,408.0,1460.0,32.2,31.36,103.54,78.69,1232.0,1229.0,25.11,,0.93,,20.09,,125.0,0.11,0.6,0.2,32.53,123.0,0.12,0.59,0.19,32.77,0.905,32.65,95.29
229.0,1614.0,102.0,222.0,303.0,79.0,82.73,82.17,81.17,0.991,326.87,84.27,94.33,416.0,417.0,411.0,406.0,1477.0,34.11,32.55,109.79,81.52,1225.0,1231.0,25.11,,0.93,,20.09,,125.0,0.1,0.6,0.22,32.42,124.0,0.11,0.59,0.2,32.52,0.91,32.47,95.24
242.0,1615.0,105.0,236.0,322.0,81.0,82.67,82.19,80.85,1.337,319.81,84.07,59.98,522.0,570.0,422.0,418.0,1481.0,33.27,35.34,129.52,84.85,1235.0,1234.0,25.11,,0.93,,20.09,,146.0,0.18,0.58,0.2,32.73,145.0,0.19,0.57,0.21,32.265,0.965,32.47,94.95
220.0,1627.0,100.0,226.0,306.0,80.0,82.27,82.07,80.97,1.094,318.07,83.28,56.71,427.0,430.0,382.0,412.0,1489.0,34.61,32.11,108.46,79.78,1234.0,1234.0,23.63,23.94,0.96,1.15,30.38,31.36,132.0,0.15,0.59,0.2,32.32,131.0,0.13,0.58,0.2,32.33,0.925,32.33,95.14
211.0,1622.0,87.0,218.0,298.0,77.0,82.27,82.08,80.73,1.348,321.17,85.24,66.35,538.0,518.0,348.0,397.0,1469.0,31.76,34.12,97.17,83.86,1236.0,1238.0,23.63,23.94,0.96,1.15,30.38,31.36,132.0,0.13,0.58,0.2,32.41,132.0,0.15,0.59,0.21,32.33,0.93,32.37,95.12
223.0,1665.0,109.0,200.0,300.0,78.0,82.71,82.51,80.88,1.63,316.52,86.57,93.73,426.0,467.0,413.0,435.0,1464.0,30.3,32.89,120.42,72.56,1242.0,1243.0,23.63,23.94,0.96,1.15,30.38,31.36,136.0,0.19,0.6,0.2,32.73,136.0,0.19,0.61,0.19,32.5,0.99,32.62,94.84
232.0,1646.0,105.0,202.0,326.0,78.0,82.74,82.55,81.11,1.435,316.49,86.07,95.82,385.0,459.0,453.0,443.0,1489.0,32.75,32.59,104.89,82.17,1250.0,1248.0,23.06125000000001,23.55,0.98,1.06,27.44,28.42,138.0,0.23500000000000001,0.61,0.21,32.53,138.0,0.18,0.62,0.2,32.68,1.0274999999999999,32.61,94.66499999999998
241.0,1612.0,108.0,188.0,372.0,81.0,82.68,82.5,81.18,1.32,315.23,88.95,99.95,373.0,409.0,496.5,474.0,1476.0,30.94,36.14,117.46,94.15,1253.0,1254.0,23.06125000000001,23.55,0.98,1.06,27.44,28.42,139.0,0.14,0.6,0.22,32.55,148.0,0.14,0.61,0.2,32.5,0.955,32.53,95.01
214.0,1641.0,97.0,248.0,305.0,83.0,82.33,82.14,80.83,1.308,314.95,88.23,69.31,440.0,583.0,474.0,459.0,1466.0,30.95,25.65,145.28,77.2,1239.0,1241.0,23.06125000000001,23.55,0.98,1.06,27.44,28.42,142.0,0.19,0.62,0.2,32.46,142.0,0.12,0.63,0.21,32.58,0.985,32.52,94.85
184.0,1658.0,89.0,259.0,352.0,77.0,81.65,81.46,80.38,1.084,323.26,77.5,69.39,311.0,387.0,370.0,432.0,1459.0,30.87,29.46,119.34,75.71,1247.0,1245.0,23.06125000000001,23.065000000000005,0.9,0.86,31.85,32.83,147.0,0.12,0.61,0.21,32.4,148.0,0.11,0.63,0.2,32.56,0.94,32.48,95.08
187.0,1665.0,96.0,247.0,284.0,79.0,81.99,81.79,80.36,1.432,320.83,77.82,80.98,386.0,505.0,460.0,376.0,1447.0,30.81,29.28,151.55,84.05,1227.0,1227.0,23.06125000000001,23.065000000000005,0.9,0.86,31.85,32.83,136.0,0.13,0.6,0.2,32.45,136.0,0.12,0.62,0.21,32.5,0.94,32.48,95.08
225.0,1609.0,109.0,278.0,316.0,81.0,82.18,81.99,80.99,1.299,330.9,84.78,92.81,316.0,419.0,449.0,407.0,1476.0,32.26,31.61,147.56,83.98,1242.0,1242.0,23.06125000000001,23.065000000000005,0.9,0.86,31.85,32.83,150.0,0.13,0.62,0.21,32.41,145.0,0.11,0.64,0.2,32.35,0.955,32.38,94.99
235.0,1566.0,97.0,241.0,333.0,81.0,82.33,82.15,80.85,1.301,322.16,84.86,90.98,453.0,489.0,420.0,431.0,1465.0,30.88,33.5,143.37,78.46,1236.0,1233.0,23.06125000000001,23.065000000000005,0.84,0.91,26.95,27.44,146.0,0.14,0.63,0.19,32.51,145.0,0.1,0.63,0.2,32.4,0.945,32.46,95.05
228.0,1645.0,106.0,221.0,296.0,77.0,82.23,82.03,80.58,1.456,316.44,87.93,92.33,366.0,414.0,405.0,378.0,1478.0,32.52,32.28,123.91,77.24,1235.0,1238.0,23.06125000000001,23.065000000000005,0.84,0.91,26.95,27.44,144.0,0.11,0.62,0.2,32.5,144.0,0.14,0.61,0.21,32.53,0.945,32.52,95.06
233.0,1637.0,107.0,246.0,295.0,78.0,83.17,82.93,80.77,2.158,317.92,88.15,80.55,481.0,546.0,395.0,390.0,1497.0,33.85,30.72,114.0,77.87,1237.0,1238.0,23.06125000000001,23.065000000000005,0.84,0.91,26.95,27.44,143.0,0.23500000000000001,0.6,0.2,32.66,142.0,0.23500000000000001,0.62,0.2,32.77,1.0274999999999999,32.72,94.66499999999998
191.0,1566.0,65.0,163.0,246.0,78.0,81.17999999999999,80.56,79.58500000000001,1.589,344.2125,80.7,57.97,518.0,530.0,280.0,362.0,1461.0,31.44,24.11874999999999,104.46,84.07,1230.0,1232.0,24.81,24.73,1.11,1.02,25.97,24.99,129.0,,,,32.24,137.0,,,,32.265,,,
220.0,1634.0,103.0,218.0,315.0,79.0,81.93,81.71,80.07,1.645,321.43,75.69,66.47,229.0,358.0,396.0,409.0,1478.0,34.0,28.91,104.76,76.11,1233.0,1234.0,24.81,24.73,1.11,1.02,25.97,24.99,129.0,0.23500000000000001,0.6,0.21,32.53,129.0,0.23500000000000001,0.62,0.22,32.77,1.0274999999999999,32.65,94.66499999999998
224.0,1628.0,108.0,233.0,322.0,80.0,82.55,82.31,80.55,1.763,324.96,77.27,60.43,357.0,415.0,446.0,454.0,1483.0,34.2,27.07,115.48,87.5,1229.0,1230.0,25.17,25.1,0.98,0.96,24.99,23.52,126.0,0.13,0.6,0.2,32.51,126.0,0.14,0.59,0.19,32.47,0.925,32.49,95.16
210.0,1635.0,85.0,230.0,313.0,77.0,82.17,81.95,80.65,1.306,335.38,78.42,66.56,434.0,491.0,405.0,414.0,1475.0,32.0,31.85,123.37,92.36,1232.0,1229.0,25.17,25.1,0.98,0.96,24.99,23.52,134.0,0.12,0.59,0.2,32.56,134.0,0.13,0.58,0.19,32.7,0.905,32.63,95.29
173.0,1647.0,84.0,203.0,274.0,77.0,81.45,81.24,79.8,1.437,327.07,76.37,67.44,500.0,560.0,382.0,433.0,1463.0,31.59,24.84,134.43,72.59,1232.0,1230.0,25.17,25.1,0.98,0.96,24.99,23.52,130.0,0.11,0.6,0.2,32.55,133.0,0.12,0.58,0.19,32.57,0.9,32.56,95.3
175.0,1665.0,86.0,234.0,206.0,78.0,82.02,81.81,80.5,1.314,325.84,79.07,59.16,350.0,528.0,374.0,379.0,1469.0,32.09,31.61,115.77,86.67,1234.0,1233.0,24.78,24.97,1.07,1.35,22.54,23.52,125.0,0.13,0.62,0.21,32.53,126.0,0.14,0.6,0.2,32.78500000000001,0.95,32.66,95.06
190.0,1635.0,90.0,218.0,272.0,79.0,82.12,81.9,80.68,1.217,328.01,77.66,55.88,543.0,571.0,368.0,365.0,1476.0,32.95,31.45,102.02,90.81,1230.0,1225.0,24.78,24.97,1.07,1.35,22.54,23.52,129.0,0.16,0.65,0.2,32.49,129.0,0.18,0.62,0.19,32.75,1.0,32.62,94.79
146.0,1661.0,74.0,223.0,293.0,76.0,82.39,81.55,80.77,0.78,332.32,79.05,62.15,613.0,457.0,273.0,405.0,1471.0,32.84,28.97,130.84,79.24,1229.0,1230.0,24.78,24.97,1.07,1.35,22.54,23.52,137.0,0.11,0.64,0.2,32.52,132.0,0.1,0.63,0.2,32.56,0.94,32.54,95.09
195.0,1653.0,90.0,243.0,297.0,79.0,82.08,81.86,80.57,1.291,325.12,78.63,48.33,489.0,510.0,362.0,399.0,1475.0,32.63,35.28,103.06,89.71,1251.0,1234.0,25.59,25.65,1.14,1.21,26.95,23.03,119.0,0.12,0.65,0.2,32.42,120.0,0.11,0.64,0.2,32.47,0.96,32.45,94.97
129.0,1668.0,65.0,243.0,234.0,75.0,82.35,82.15,80.31,1.844,332.97,79.9,57.77,539.0,678.0,400.0,275.5,1477.0,32.63,31.05,100.74,82.79,1228.0,1224.0,25.59,25.65,1.14,1.21,26.95,23.03,130.0,0.1,0.63,0.2,32.75,122.0,0.11,0.62,0.21,32.37,0.935,32.56,95.12
193.0,1638.0,84.0,268.0,193.0,77.0,82.45,82.24,80.55,1.687,327.17,83.73,73.84,342.0,578.0,443.0,443.0,1489.0,32.63,36.45,129.49,64.06,1249.0,1238.0,25.59,25.65,1.14,1.21,26.95,23.03,137.0,0.15,0.61,0.2,32.26,95.0,0.12,0.62,0.19,32.6,0.945,32.43,95.05
211.0,1606.0,102.0,242.0,288.0,80.0,82.18,81.95,80.36,1.597,329.86,77.62,80.02,368.0,473.0,431.0,375.0,1471.0,32.54,29.47,118.39,80.47,1235.0,1234.0,24.08,23.91,1.19,1.4550000000000003,26.95,27.44,123.0,0.12,0.6,0.2,32.46,124.0,0.1,0.61,0.21,32.56,0.92,32.51,95.19
224.0,1623.0,96.0,239.0,247.0,81.0,81.94,81.71,80.16,1.551,329.96,79.89,71.55,342.0,530.0,427.0,384.0,1470.0,32.42,25.65,132.23,73.44,1234.0,1232.0,24.08,23.91,1.19,1.4550000000000003,26.95,27.44,130.0,0.08,0.64,0.19,32.59,130.0,0.11,0.61,0.2,32.34,0.915,32.47,95.21
218.0,1617.0,100.0,237.0,289.0,82.0,82.7,82.45,80.9,1.558,329.75,75.03,58.33,443.0,516.0,394.0,408.0,1485.0,34.4,30.75,121.89,76.12,1235.0,1229.0,24.08,23.91,1.19,1.4550000000000003,26.95,27.44,122.0,0.15,0.61,0.19,32.62,121.0,0.12,0.62,0.21,32.39,0.95,32.51,95.03
236.0,1618.0,101.0,237.0,299.0,81.0,82.28,82.11,80.49,1.636,329.03,76.33,64.11,402.0,456.0,416.0,420.0,1487.0,34.05,30.2,120.25,53.36,1242.0,1239.0,25.98,25.35,0.92,1.31,20.09,25.48,120.0,0.12,0.6,0.2,32.46,119.0,0.13,0.6,0.21,32.67,0.93,32.57,95.15
232.0,1618.0,101.0,244.0,299.0,82.0,82.33,82.19,80.59,1.609,329.62,80.97,51.31,448.0,510.0,435.0,440.0,1480.0,33.1,30.26,120.1,58.88,1242.0,1241.0,25.98,25.35,0.92,1.31,20.09,25.48,121.0,0.11,0.59,0.21,32.32,120.0,0.12,0.57,0.2,32.54,0.9,32.43,95.28
228.0,1615.0,100.0,237.0,316.0,84.0,82.66,82.47,81.04,1.425,329.55,84.49,45.44,470.0,540.0,452.0,462.0,1469.0,31.81,33.41,123.01,88.23,1229.0,1227.0,25.98,25.35,0.92,1.31,20.09,25.48,123.0,0.11,0.59,0.21,32.41,123.0,0.12,0.57,0.2,32.6,0.9,32.51,95.29
220.0,1616.0,101.0,256.0,319.0,83.0,82.16,81.96,80.49,1.473,324.95,90.33,43.98,383.0,460.0,468.0,461.0,1481.0,32.48,30.93,131.71,87.9,1240.0,1240.0,25.49,25.86,1.15,1.23,29.4,27.93,133.0,0.08,0.61,0.2,32.8,131.0,0.1,0.6,0.21,32.6,0.9,32.7,95.32
220.0,1623.0,98.0,231.0,294.0,83.0,81.99,81.78,80.59,1.198,326.03,81.58,40.11,371.0,431.0,404.0,393.0,1467.0,30.51,36.71,133.93,88.95,1235.0,1235.0,25.49,25.86,1.15,1.23,29.4,27.93,122.0,0.13,0.6,0.21,32.59,122.0,0.12,0.61,0.2,32.53,0.935,32.56,95.12
243.0,1607.0,99.0,232.0,288.0,82.0,81.83,81.61,80.17,1.443,326.72,77.46,79.23,480.0,561.0,397.0,389.0,1468.0,31.3,32.86,130.43,86.94,1240.0,1239.0,25.49,25.86,1.15,1.23,29.4,27.93,126.0,0.13,0.6,0.21,32.71,125.0,0.12,0.61,0.2,32.75,0.935,32.73,95.14
183.0,1630.0,87.0,170.0,251.0,79.0,81.9,81.69,80.31,1.382,328.5,80.16,77.9,407.0,402.0,398.0,398.0,1480.0,33.61,29.89,118.32,76.79,1233.0,1234.0,26.13,25.72,1.2,1.07,28.48,27.44,127.0,0.08,0.58,0.2,32.61,129.0,0.1,0.61,0.19,32.76,0.88,32.69,95.42
181.0,1566.0,59.0,148.0,214.0,75.0,82.0,80.56,80.56,1.658,344.2125,78.37,79.91,532.0,559.0,401.0,400.0,1476.0,32.57,31.96,121.06,80.95,1231.0,1231.0,26.13,25.72,1.2,1.07,28.48,27.44,112.0,0.1,0.59,0.2,32.53,94.5,0.08,0.6,0.2,32.48,0.885,32.51,95.37
212.0,1622.0,94.0,204.0,278.0,81.0,82.36,82.14,80.69,1.443,332.16,76.03,44.94,471.0,532.0,384.0,383.0,1473.0,31.63,30.38,119.95,86.15,1239.0,1238.0,26.13,25.72,1.2,1.07,28.48,27.44,120.0,0.1,0.59,0.2,32.8,122.0,0.08,0.6,0.2,32.66,0.885,32.73,95.4
215.0,1635.0,100.0,200.0,275.0,82.0,82.74,82.51,81.05,1.463,328.7,80.39,57.53,403.0,474.0,390.0,375.0,1489.0,33.3,32.67,105.95,79.61,1238.0,1237.0,24.9,25.09,1.11,1.09,31.85,31.36,117.0,0.1,0.61,0.2,32.5,121.0,0.1,0.59,0.19,32.59,0.895,32.55,95.32
190.0,1628.0,63.0,193.0,268.0,80.0,81.48,80.56,80.24,1.43,344.2125,85.16,83.15,585.0,617.0,352.0,347.0,1499.0,33.07,32.19,89.09,85.49,1245.0,1242.0,24.9,25.09,1.11,1.09,31.85,31.36,131.0,0.12,0.6,0.2,32.56,123.0,0.14,0.59,0.21,32.68,0.93,32.62,95.15
221.0,1566.0,86.0,205.0,246.0,79.0,81.17999999999999,80.56,79.58500000000001,1.536,344.2125,87.16,71.44,485.0,533.0,383.0,406.0,1473.0,31.04,37.14875000000001,133.44,82.16,1241.0,1240.0,25.19,25.47,1.03,0.98,27.44,25.97,132.0,0.09,0.61,0.2,32.7,129.0,0.08,0.62,0.2,32.74,0.9,32.72,95.32
